step,time,perturbation,id,extension,stiffness,tension,activation,classification
700,70.0,TJP1_JCAD_DKO,8,0.1436,1.0,0.7347,0.843,lateral
700,70.0,TJP1_JCAD_DKO,9,0.1723,1.0,0.7636,0.842,lateral
700,70.0,TJP1_JCAD_DKO,10,0.1723,1.0,0.7636,0.842,lateral
700,70.0,TJP1_JCAD_DKO,11,0.1436,1.0,0.7347,0.843,lateral
700,70.0,TJP1_JCAD_DKO,12,0.101,1.0,0.6917,0.843,lateral
700,70.0,TJP1_JCAD_DKO,13,-0.0353,1.0,0.665,0.813,lateral
700,70.0,TJP1_JCAD_DKO,14,-0.1444,1.0,0.667,0.784,polar
700,70.0,TJP1_JCAD_DKO,15,-0.1444,1.0,0.667,0.784,polar
700,70.0,TJP1_JCAD_DKO,16,-0.0353,1.0,0.665,0.813,lateral
700,70.0,TJP1_JCAD_DKO,17,0.101,1.0,0.6917,0.843,lateral
700,70.0,TJP1_JCAD_DKO,18,0.1436,1.0,0.7347,0.843,lateral
700,70.0,TJP1_JCAD_DKO,19,0.1723,1.0,0.7636,0.842,lateral
800,80.0,TJP1_JCAD_DKO,0,0.1899,1.0,0.7939,0.839,lateral
800,80.0,TJP1_JCAD_DKO,1,0.1591,1.0,0.7628,0.839,lateral
800,80.0,TJP1_JCAD_DKO,2,0.1118,1.0,0.7151,0.839,lateral
800,80.0,TJP1_JCAD_DKO,3,-0.0347,1.0,0.6824,0.809,lateral
800,80.0,TJP1_JCAD_DKO,4,-0.1511,1.0,0.6811,0.778,polar
800,80.0,TJP1_JCAD_DKO,5,-0.1511,1.0,0.6811,0.778,polar
800,80.0,TJP1_JCAD_DKO,6,-0.0347,1.0,0.6824,0.809,lateral
800,80.0,TJP1_JCAD_DKO,7,0.1118,1.0,0.7151,0.839,lateral
800,80.0,TJP1_JCAD_DKO,8,0.1591,1.0,0.7628,0.839,lateral
800,80.0,TJP1_JCAD_DKO,9,0.1899,1.0,0.7939,0.839,lateral
800,80.0,TJP1_JCAD_DKO,10,0.1899,1.0,0.7939,0.839,lateral
800,80.0,TJP1_JCAD_DKO,11,0.1591,1.0,0.7628,0.839,lateral
800,80.0,TJP1_JCAD_DKO,12,0.1118,1.0,0.7151,0.839,lateral
800,80.0,TJP1_JCAD_DKO,13,-0.0347,1.0,0.6824,0.809,lateral
800,80.0,TJP1_JCAD_DKO,14,-0.1511,1.0,0.6811,0.778,polar
800,80.0,TJP1_JCAD_DKO,15,-0.1511,1.0,0.6811,0.778,polar
800,80.0,TJP1_JCAD_DKO,16,-0.0347,1.0,0.6824,0.809,lateral
800,80.0,TJP1_JCAD_DKO,17,0.1118,1.0,0.7151,0.839,lateral
800,80.0,TJP1_JCAD_DKO,18,0.1591,1.0,0.7628,0.839,lateral
800,80.0,TJP1_JCAD_DKO,19,0.1899,1.0,0.7939,0.839,lateral
900,90.0,TJP1_JCAD_DKO,0,0.2049,1.0,0.8183,0.837,lateral
900,90.0,TJP1_JCAD_DKO,1,0.172,1.0,0.785,0.837,lateral
900,90.0,TJP1_JCAD_DKO,2,0.1201,1.0,0.7326,0.837,lateral
900,90.0,TJP1_JCAD_DKO,3,-0.0352,1.0,0.6941,0.806,lateral
900,90.0,TJP1_JCAD_DKO,4,-0.1577,1.0,0.6897,0.774,polar
900,90.0,TJP1_JCAD_DKO,5,-0.1577,1.0,0.6897,0.774,polar
900,90.0,TJP1_JCAD_DKO,6,-0.0352,1.0,0.6941,0.806,lateral
900,90.0,TJP1_JCAD_DKO,7,0.1201,1.0,0.7326,0.837,lateral
900,90.0,TJP1_JCAD_DKO,8,0.172,1.0,0.785,0.837,lateral
900,90.0,TJP1_JCAD_DKO,9,0.2049,1.0,0.8183,0.837,lateral
900,90.0,TJP1_JCAD_DKO,10,0.2049,1.0,0.8183,0.837,lateral
900,90.0,TJP1_JCAD_DKO,11,0.172,1.0,0.785,0.837,lateral
900,90.0,TJP1_JCAD_DKO,12,0.1201,1.0,0.7326,0.837,lateral
900,90.0,TJP1_JCAD_DKO,13,-0.0352,1.0,0.6941,0.806,lateral
900,90.0,TJP1_JCAD_DKO,14,-0.1577,1.0,0.6897,0.774,polar
900,90.0,TJP1_JCAD_DKO,15,-0.1577,1.0,0.6897,0.774,polar
900,90.0,TJP1_JCAD_DKO,16,-0.0352,1.0,0.6941,0.806,lateral
900,90.0,TJP1_JCAD_DKO,17,0.1201,1.0,0.7326,0.837,lateral
900,90.0,TJP1_JCAD_DKO,18,0.172,1.0,0.785,0.837,lateral
900,90.0,TJP1_JCAD_DKO,19,0.2049,1.0,0.8183,0.837,lateral
1000,100.0,TJP1_JCAD_DKO,0,0.222,1.0,0.8423,0.835,lateral
1000,100.0,TJP1_JCAD_DKO,1,0.1883,1.0,0.8081,0.835,lateral
1000,100.0,TJP1_JCAD_DKO,2,0.1339,1.0,0.753,0.835,lateral
1000,100.0,TJP1_JCAD_DKO,3,-0.0278,1.0,0.7103,0.803,lateral
1000,100.0,TJP1_JCAD_DKO,4,-0.1552,1.0,0.703,0.771,polar
1000,100.0,TJP1_JCAD_DKO,5,-0.1552,1.0,0.703,0.771,polar
1000,100.0,TJP1_JCAD_DKO,6,-0.0278,1.0,0.7103,0.803,lateral
1000,100.0,TJP1_JCAD_DKO,7,0.1339,1.0,0.753,0.835,lateral
1000,100.0,TJP1_JCAD_DKO,8,0.1883,1.0,0.8081,0.835,lateral
1000,100.0,TJP1_JCAD_DKO,9,0.222,1.0,0.8423,0.835,lateral
1000,100.0,TJP1_JCAD_DKO,10,0.222,1.0,0.8423,0.835,lateral
1000,100.0,TJP1_JCAD_DKO,11,0.1883,1.0,0.8081,0.835,lateral
1000,100.0,TJP1_JCAD_DKO,12,0.1339,1.0,0.753,0.835,lateral
1000,100.0,TJP1_JCAD_DKO,13,-0.0278,1.0,0.7103,0.803,lateral
1000,100.0,TJP1_JCAD_DKO,14,-0.1552,1.0,0.703,0.771,polar
1000,100.0,TJP1_JCAD_DKO,15,-0.1552,1.0,0.703,0.771,polar
1000,100.0,TJP1_JCAD_DKO,16,-0.0278,1.0,0.7103,0.803,lateral
1000,100.0,TJP1_JCAD_DKO,17,0.1339,1.0,0.753,0.835,lateral
1000,100.0,TJP1_JCAD_DKO,18,0.1883,1.0,0.8081,0.835,lateral
1000,100.0,TJP1_JCAD_DKO,19,0.222,1.0,0.8423,0.835,lateral
1100,110.0,TJP1_JCAD_DKO,0,0.237,1.0,0.8624,0.833,lateral
1100,110.0,TJP1_JCAD_DKO,1,0.2025,1.0,0.8273,0.834,lateral
1100,110.0,TJP1_JCAD_DKO,2,0.1457,1.0,0.7697,0.834,lateral
1100,110.0,TJP1_JCAD_DKO,3,-0.0215,1.0,0.7229,0.802,lateral
1100,110.0,TJP1_JCAD_DKO,4,-0.1529,1.0,0.7131,0.769,polar
1100,110.0,TJP1_JCAD_DKO,5,-0.1529,1.0,0.7131,0.769,polar
1100,110.0,TJP1_JCAD_DKO,6,-0.0215,1.0,0.7229,0.802,lateral
1100,110.0,TJP1_JCAD_DKO,7,0.1457,1.0,0.7697,0.834,lateral
1100,110.0,TJP1_JCAD_DKO,8,0.2025,1.0,0.8273,0.834,lateral
1100,110.0,TJP1_JCAD_DKO,9,0.237,1.0,0.8624,0.833,lateral
1100,110.0,TJP1_JCAD_DKO,10,0.237,1.0,0.8624,0.833,lateral
1100,110.0,TJP1_JCAD_DKO,11,0.2025,1.0,0.8273,0.834,lateral
1100,110.0,TJP1_JCAD_DKO,12,0.1457,1.0,0.7697,0.834,lateral
1100,110.0,TJP1_JCAD_DKO,13,-0.0215,1.0,0.7229,0.802,lateral
1100,110.0,TJP1_JCAD_DKO,14,-0.1529,1.0,0.7131,0.769,polar
1100,110.0,TJP1_JCAD_DKO,15,-0.1529,1.0,0.7131,0.769,polar
1100,110.0,TJP1_JCAD_DKO,16,-0.0215,1.0,0.7229,0.802,lateral
1100,110.0,TJP1_JCAD_DKO,17,0.1457,1.0,0.7697,0.834,lateral
1100,110.0,TJP1_JCAD_DKO,18,0.2025,1.0,0.8273,0.834,lateral
1100,110.0,TJP1_JCAD_DKO,19,0.237,1.0,0.8624,0.833,lateral
1200,120.0,TJP1_JCAD_DKO,0,0.2492,1.0,0.8786,0.832,lateral
1200,120.0,TJP1_JCAD_DKO,1,0.2138,1.0,0.8423,0.833,lateral
1200,120.0,TJP1_JCAD_DKO,2,0.1545,1.0,0.782,0.833,lateral
1200,120.0,TJP1_JCAD_DKO,3,-0.0177,1.0,0.7314,0.8,lateral
1200,120.0,TJP1_JCAD_DKO,4,-0.1527,1.0,0.719,0.768,polar
1200,120.0,TJP1_JCAD_DKO,5,-0.1527,1.0,0.719,0.768,polar
1200,120.0,TJP1_JCAD_DKO,6,-0.0177,1.0,0.7314,0.8,lateral
1200,120.0,TJP1_JCAD_DKO,7,0.1545,1.0,0.782,0.833,lateral
1200,120.0,TJP1_JCAD_DKO,8,0.2138,1.0,0.8423,0.833,lateral
1200,120.0,TJP1_JCAD_DKO,9,0.2492,1.0,0.8786,0.832,lateral
1200,120.0,TJP1_JCAD_DKO,10,0.2492,1.0,0.8786,0.832,lateral
1200,120.0,TJP1_JCAD_DKO,11,0.2138,1.0,0.8423,0.833,lateral
1200,120.0,TJP1_JCAD_DKO,12,0.1545,1.0,0.782,0.833,lateral
1200,120.0,TJP1_JCAD_DKO,13,-0.0177,1.0,0.7314,0.8,lateral
1200,120.0,TJP1_JCAD_DKO,14,-0.1527,1.0,0.719,0.768,polar
1200,120.0,TJP1_JCAD_DKO,15,-0.1527,1.0,0.719,0.768,polar
1200,120.0,TJP1_JCAD_DKO,16,-0.0177,1.0,0.7314,0.8,lateral
1200,120.0,TJP1_JCAD_DKO,17,0.1545,1.0,0.782,0.833,lateral
1200,120.0,TJP1_JCAD_DKO,18,0.2138,1.0,0.8423,0.833,lateral
1200,120.0,TJP1_JCAD_DKO,19,0.2492,1.0,0.8786,0.832,lateral
1300,130.0,TJP1_JCAD_DKO,0,0.2646,1.0,0.8968,0.832,lateral
1300,130.0,TJP1_JCAD_DKO,1,0.2308,1.0,0.8621,0.832,lateral
1300,130.0,TJP1_JCAD_DKO,2,0.1664,1.0,0.8059,0.83,lateral
1300,130.0,TJP1_JCAD_DKO,3,-0.0084,1.0,0.7534,0.797,polar
1300,130.0,TJP1_JCAD_DKO,4,-0.1408,1.0,0.7349,0.767,polar
1300,130.0,TJP1_JCAD_DKO,5,-0.1408,1.0,0.7349,0.767,polar
1300,130.0,TJP1_JCAD_DKO,6,-0.0084,1.0,0.7534,0.797,polar
1300,130.0,TJP1_JCAD_DKO,7,0.1664,1.0,0.8059,0.83,lateral
1300,130.0,TJP1_JCAD_DKO,8,0.2308,1.0,0.8621,0.832,lateral
1300,130.0,TJP1_JCAD_DKO,9,0.2646,1.0,0.8968,0.832,lateral
1300,130.0,TJP1_JCAD_DKO,10,0.2646,1.0,0.8968,0.832,lateral
1300,130.0,TJP1_JCAD_DKO,11,0.2308,1.0,0.8621,0.832,lateral
1300,130.0,TJP1_JCAD_DKO,12,0.1664,1.0,0.8059,0.83,lateral
1300,130.0,TJP1_JCAD_DKO,13,-0.0084,1.0,0.7534,0.797,polar
1300,130.0,TJP1_JCAD_DKO,14,-0.1408,1.0,0.7349,0.767,polar
1300,130.0,TJP1_JCAD_DKO,15,-0.1408,1.0,0.7349,0.767,polar
1300,130.0,TJP1_JCAD_DKO,16,-0.0084,1.0,0.7534,0.797,polar
1300,130.0,TJP1_JCAD_DKO,17,0.1664,1.0,0.8059,0.83,lateral
1300,130.0,TJP1_JCAD_DKO,18,0.2308,1.0,0.8621,0.832,lateral
1300,130.0,TJP1_JCAD_DKO,19,0.2646,1.0,0.8968,0.832,lateral
1400,140.0,TJP1_JCAD_DKO,0,0.2863,1.0,0.9209,0.831,lateral
1400,140.0,TJP1_JCAD_DKO,1,0.2539,1.0,0.8875,0.831,lateral
1400,140.0,TJP1_JCAD_DKO,2,0.1583,1.0,0.832,0.82,lateral
1400,140.0,TJP1_JCAD_DKO,3,-0.0182,1.0,0.7782,0.788,polar
1400,140.0,TJP1_JCAD_DKO,4,-0.1213,1.0,0.7573,0.766,polar
1400,140.0,TJP1_JCAD_DKO,5,-0.1213,1.0,0.7573,0.766,polar
1400,140.0,TJP1_JCAD_DKO,6,-0.0182,1.0,0.7782,0.788,polar
1400,140.0,TJP1_JCAD_DKO,7,0.1583,1.0,0.832,0.82,lateral
1400,140.0,TJP1_JCAD_DKO,8,0.2539,1.0,0.8875,0.831,lateral
1400,140.0,TJP1_JCAD_DKO,9,0.2863,1.0,0.9209,0.831,lateral
1400,140.0,TJP1_JCAD_DKO,10,0.2863,1.0,0.9209,0.831,lateral
1400,140.0,TJP1_JCAD_DKO,11,0.2539,1.0,0.8875,0.831,lateral
1400,140.0,TJP1_JCAD_DKO,12,0.1583,1.0,0.832,0.82,lateral
1400,140.0,TJP1_JCAD_DKO,13,-0.0182,1.0,0.7782,0.788,polar
1400,140.0,TJP1_JCAD_DKO,14,-0.1213,1.0,0.7573,0.766,polar
1400,140.0,TJP1_JCAD_DKO,15,-0.1213,1.0,0.7573,0.766,polar
1400,140.0,TJP1_JCAD_DKO,16,-0.0182,1.0,0.7782,0.788,polar
1400,140.0,TJP1_JCAD_DKO,17,0.1583,1.0,0.832,0.82,lateral
1400,140.0,TJP1_JCAD_DKO,18,0.2539,1.0,0.8875,0.831,lateral
1400,140.0,TJP1_JCAD_DKO,19,0.2863,1.0,0.9209,0.831,lateral
1500,150.0,TJP1_JCAD_DKO,0,0.3017,1.0,0.9382,0.83,lateral
1500,150.0,TJP1_JCAD_DKO,1,0.2667,1.0,0.9021,0.831,lateral
1500,150.0,TJP1_JCAD_DKO,2,0.1432,1.0,0.8416,0.814,lateral
1500,150.0,TJP1_JCAD_DKO,3,-0.038,1.0,0.7832,0.781,polar
1500,150.0,TJP1_JCAD_DKO,4,-0.1203,1.0,0.7604,0.765,polar
1500,150.0,TJP1_JCAD_DKO,5,-0.1203,1.0,0.7604,0.765,polar
1500,150.0,TJP1_JCAD_DKO,6,-0.038,1.0,0.7832,0.781,polar
1500,150.0,TJP1_JCAD_DKO,7,0.1432,1.0,0.8416,0.814,lateral
1500,150.0,TJP1_JCAD_DKO,8,0.2667,1.0,0.9021,0.831,lateral
1500,150.0,TJP1_JCAD_DKO,9,0.3017,1.0,0.9382,0.83,lateral
1500,150.0,TJP1_JCAD_DKO,10,0.3017,1.0,0.9382,0.83,lateral
1500,150.0,TJP1_JCAD_DKO,11,0.2667,1.0,0.9021,0.831,lateral
1500,150.0,TJP1_JCAD_DKO,12,0.1432,1.0,0.8416,0.814,lateral
1500,150.0,TJP1_JCAD_DKO,13,-0.038,1.0,0.7832,0.781,polar
1500,150.0,TJP1_JCAD_DKO,14,-0.1203,1.0,0.7604,0.765,polar
1500,150.0,TJP1_JCAD_DKO,15,-0.1203,1.0,0.7604,0.765,polar
1500,150.0,TJP1_JCAD_DKO,16,-0.038,1.0,0.7832,0.781,polar
1500,150.0,TJP1_JCAD_DKO,17,0.1432,1.0,0.8416,0.814,lateral
1500,150.0,TJP1_JCAD_DKO,18,0.2667,1.0,0.9021,0.831,lateral
1500,150.0,TJP1_JCAD_DKO,19,0.3017,1.0,0.9382,0.83,lateral
1600,160.0,TJP1_JCAD_DKO,0,0.3142,1.0,0.9524,0.83,lateral
1600,160.0,TJP1_JCAD_DKO,1,0.2773,1.0,0.9142,0.83,lateral
1600,160.0,TJP1_JCAD_DKO,2,0.134,1.0,0.85,0.809,lateral
1600,160.0,TJP1_JCAD_DKO,3,-0.0507,1.0,0.7883,0.776,polar
1600,160.0,TJP1_JCAD_DKO,4,-0.1185,1.0,0.7638,0.765,polar
1600,160.0,TJP1_JCAD_DKO,5,-0.1185,1.0,0.7638,0.765,polar
1600,160.0,TJP1_JCAD_DKO,6,-0.0507,1.0,0.7883,0.776,polar
1600,160.0,TJP1_JCAD_DKO,7,0.134,1.0,0.85,0.809,lateral
1600,160.0,TJP1_JCAD_DKO,8,0.2773,1.0,0.9142,0.83,lateral
1600,160.0,TJP1_JCAD_DKO,9,0.3142,1.0,0.9524,0.83,lateral
1600,160.0,TJP1_JCAD_DKO,10,0.3142,1.0,0.9524,0.83,lateral
1600,160.0,TJP1_JCAD_DKO,11,0.2773,1.0,0.9142,0.83,lateral
1600,160.0,TJP1_JCAD_DKO,12,0.134,1.0,0.85,0.809,lateral
1600,160.0,TJP1_JCAD_DKO,13,-0.0507,1.0,0.7883,0.776,polar
1600,160.0,TJP1_JCAD_DKO,14,-0.1185,1.0,0.7638,0.765,polar
1600,160.0,TJP1_JCAD_DKO,15,-0.1185,1.0,0.7638,0.765,polar
1600,160.0,TJP1_JCAD_DKO,16,-0.0507,1.0,0.7883,0.776,polar
1600,160.0,TJP1_JCAD_DKO,17,0.134,1.0,0.85,0.809,lateral
1600,160.0,TJP1_JCAD_DKO,18,0.2773,1.0,0.9142,0.83,lateral
1600,160.0,TJP1_JCAD_DKO,19,0.3142,1.0,0.9524,0.83,lateral
1700,170.0,TJP1_JCAD_DKO,0,0.3274,1.0,0.967,0.83,lateral
1700,170.0,TJP1_JCAD_DKO,1,0.2902,1.0,0.9284,0.83,lateral
1700,170.0,TJP1_JCAD_DKO,2,0.1345,1.0,0.8633,0.806,lateral
1700,170.0,TJP1_JCAD_DKO,3,-0.0508,1.0,0.8009,0.773,polar
1700,170.0,TJP1_JCAD_DKO,4,-0.1075,1.0,0.7758,0.765,polar
1700,170.0,TJP1_JCAD_DKO,5,-0.1075,1.0,0.7758,0.765,polar
1700,170.0,TJP1_JCAD_DKO,6,-0.0508,1.0,0.8009,0.773,polar
1700,170.0,TJP1_JCAD_DKO,7,0.1345,1.0,0.8633,0.806,lateral
1700,170.0,TJP1_JCAD_DKO,8,0.2902,1.0,0.9284,0.83,lateral
1700,170.0,TJP1_JCAD_DKO,9,0.3274,1.0,0.967,0.83,lateral
1700,170.0,TJP1_JCAD_DKO,10,0.3274,1.0,0.967,0.83,lateral
1700,170.0,TJP1_JCAD_DKO,11,0.2902,1.0,0.9284,0.83,lateral
1700,170.0,TJP1_JCAD_DKO,12,0.1345,1.0,0.8633,0.806,lateral
1700,170.0,TJP1_JCAD_DKO,13,-0.0508,1.0,0.8009,0.773,polar
1700,170.0,TJP1_JCAD_DKO,14,-0.1075,1.0,0.7758,0.765,polar
1700,170.0,TJP1_JCAD_DKO,15,-0.1075,1.0,0.7758,0.765,polar
1700,170.0,TJP1_JCAD_DKO,16,-0.0508,1.0,0.8009,0.773,polar
1700,170.0,TJP1_JCAD_DKO,17,0.1345,1.0,0.8633,0.806,lateral
1700,170.0,TJP1_JCAD_DKO,18,0.2902,1.0,0.9284,0.83,lateral
1700,170.0,TJP1_JCAD_DKO,19,0.3274,1.0,0.967,0.83,lateral
1800,180.0,TJP1_JCAD_DKO,0,0.3326,1.0,0.9732,0.829,lateral
1800,180.0,TJP1_JCAD_DKO,1,0.2938,1.0,0.933,0.83,lateral
1800,180.0,TJP1_JCAD_DKO,2,0.1268,1.0,0.8648,0.803,lateral
1800,180.0,TJP1_JCAD_DKO,3,-0.0616,1.0,0.7993,0.771,polar
1800,180.0,TJP1_JCAD_DKO,4,-0.1115,1.0,0.7726,0.765,polar
1800,180.0,TJP1_JCAD_DKO,5,-0.1115,1.0,0.7726,0.765,polar
1800,180.0,TJP1_JCAD_DKO,6,-0.0616,1.0,0.7993,0.771,polar
1800,180.0,TJP1_JCAD_DKO,7,0.1268,1.0,0.8648,0.803,lateral
1800,180.0,TJP1_JCAD_DKO,8,0.2938,1.0,0.933,0.83,lateral
1800,180.0,TJP1_JCAD_DKO,9,0.3326,1.0,0.9732,0.829,lateral
1800,180.0,TJP1_JCAD_DKO,10,0.3326,1.0,0.9732,0.829,lateral
1800,180.0,TJP1_JCAD_DKO,11,0.2938,1.0,0.933,0.83,lateral
1800,180.0,TJP1_JCAD_DKO,12,0.1268,1.0,0.8648,0.803,lateral
1800,180.0,TJP1_JCAD_DKO,13,-0.0616,1.0,0.7993,0.771,polar
1800,180.0,TJP1_JCAD_DKO,14,-0.1115,1.0,0.7726,0.765,polar
1800,180.0,TJP1_JCAD_DKO,15,-0.1115,1.0,0.7726,0.765,polar
1800,180.0,TJP1_JCAD_DKO,16,-0.0616,1.0,0.7993,0.771,polar
1800,180.0,TJP1_JCAD_DKO,17,0.1268,1.0,0.8648,0.803,lateral
1800,180.0,TJP1_JCAD_DKO,18,0.2938,1.0,0.933,0.83,lateral
1800,180.0,TJP1_JCAD_DKO,19,0.3326,1.0,0.9732,0.829,lateral
1900,190.0,TJP1_JCAD_DKO,0,0.344,1.0,0.9857,0.829,lateral
1900,190.0,TJP1_JCAD_DKO,1,0.3062,1.0,0.9463,0.83,lateral
1900,190.0,TJP1_JCAD_DKO,2,0.1348,1.0,0.8795,0.802,lateral
1900,190.0,TJP1_JCAD_DKO,3,-0.0519,1.0,0.8155,0.769,polar
1900,190.0,TJP1_JCAD_DKO,4,-0.0953,1.0,0.7894,0.764,polar
1900,190.0,TJP1_JCAD_DKO,5,-0.0953,1.0,0.7894,0.764,polar
1900,190.0,TJP1_JCAD_DKO,6,-0.0519,1.0,0.8155,0.769,polar
1900,190.0,TJP1_JCAD_DKO,7,0.1348,1.0,0.8795,0.802,lateral
1900,190.0,TJP1_JCAD_DKO,8,0.3062,1.0,0.9463,0.83,lateral
1900,190.0,TJP1_JCAD_DKO,9,0.344,1.0,0.9857,0.829,lateral
1900,190.0,TJP1_JCAD_DKO,10,0.344,1.0,0.9857,0.829,lateral
1900,190.0,TJP1_JCAD_DKO,11,0.3062,1.0,0.9463,0.83,lateral
1900,190.0,TJP1_JCAD_DKO,12,0.1348,1.0,0.8795,0.802,lateral
1900,190.0,TJP1_JCAD_DKO,13,-0.0519,1.0,0.8155,0.769,polar
1900,190.0,TJP1_JCAD_DKO,14,-0.0953,1.0,0.7894,0.764,polar
1900,190.0,TJP1_JCAD_DKO,15,-0.0953,1.0,0.7894,0.764,polar
1900,190.0,TJP1_JCAD_DKO,16,-0.0519,1.0,0.8155,0.769,polar
1900,190.0,TJP1_JCAD_DKO,17,0.1348,1.0,0.8795,0.802,lateral
1900,190.0,TJP1_JCAD_DKO,18,0.3062,1.0,0.9463,0.83,lateral
1900,190.0,TJP1_JCAD_DKO,19,0.344,1.0,0.9857,0.829,lateral
1999,199.9,TJP1_JCAD_DKO,0,0.3491,1.0,0.9915,0.829,lateral
1999,199.9,TJP1_JCAD_DKO,1,0.3111,1.0,0.9518,0.829,lateral
1999,199.9,TJP1_JCAD_DKO,2,0.1349,1.0,0.8844,0.8,lateral
1999,199.9,TJP1_JCAD_DKO,3,-0.0524,1.0,0.8197,0.768,polar
1999,199.9,TJP1_JCAD_DKO,4,-0.0918,1.0,0.7933,0.764,polar
1999,199.9,TJP1_JCAD_DKO,5,-0.0918,1.0,0.7933,0.764,polar
1999,199.9,TJP1_JCAD_DKO,6,-0.0524,1.0,0.8197,0.768,polar
1999,199.9,TJP1_JCAD_DKO,7,0.1349,1.0,0.8844,0.8,lateral
1999,199.9,TJP1_JCAD_DKO,8,0.3111,1.0,0.9518,0.829,lateral
1999,199.9,TJP1_JCAD_DKO,9,0.3491,1.0,0.9915,0.829,lateral
1999,199.9,TJP1_JCAD_DKO,10,0.3491,1.0,0.9915,0.829,lateral
1999,199.9,TJP1_JCAD_DKO,11,0.3111,1.0,0.9518,0.829,lateral
1999,199.9,TJP1_JCAD_DKO,12,0.1349,1.0,0.8844,0.8,lateral
1999,199.9,TJP1_JCAD_DKO,13,-0.0524,1.0,0.8197,0.768,polar
1999,199.9,TJP1_JCAD_DKO,14,-0.0918,1.0,0.7933,0.764,polar
1999,199.9,TJP1_JCAD_DKO,15,-0.0918,1.0,0.7933,0.764,polar
1999,199.9,TJP1_JCAD_DKO,16,-0.0524,1.0,0.8197,0.768,polar
1999,199.9,TJP1_JCAD_DKO,17,0.1349,1.0,0.8844,0.8,lateral
1999,199.9,TJP1_JCAD_DKO,18,0.3111,1.0,0.9518,0.829,lateral
1999,199.9,TJP1_JCAD_DKO,19,0.3491,1.0,0.9915,0.829,lateral
